"x" "y" "z"
30.701582 14.256528 65.301201
29.167023 19.856291 64.045861
31.117856 24.846169 62.383719
28.947074 29.700449 60.497492
30.540766 34.986971 57.891436
29.091776 39.485326 55.07226
30.844068 43.714614 52.106213
29.437857 48.17601 48.151951
31.488869 52.153116 44.260716
29.966855 57.447225 37.806099
31.384392 60.233662 33.763367
29.350115 62.596947 29.822159
31.186525 64.719036 25.569806
28.772947 66.759786 20.532777
31.035911 68.634836 14.69166
29.461406 70.082694 8.186338
31.109968 70.866755 2.98614
29.109965 71.361022 -3.302181
31.20292 71.374139 -8.94316
29.246369 70.997476 -14.215468
31.500336 69.806878 -20.647066
28.786343 68.660399 -24.793665
30.578813 66.890163 -29.823695
28.203502 64.50655 -35.36566
29.45234 61.787703 -40.027747
28.631999 58.277971 -45.403973
30.93639 52.907181 -51.872134
28.626852 49.336283 -55.887722
30.472157 45.320081 -59.807087
29.743831 40.928994 -63.721928
31.283976 35.279789 -67.437051
29.949266 29.472297 -70.763513
32.322916 23.863979 -72.986113
30.866398 17.675698 -74.853701
32.05236 10.488088 -76.4098
30.745732 3.256508 -77.179579
34.389419 3.319574 66.324234
32.50726 8.907583 66.147218
34.572847 13.986887 65.170993
32.844345 19.198309 64.064456
34.934975 23.886043 62.587618
32.613784 29.666819 60.492762
33.83549 35.44553 57.663175
33.318963 40.35115 54.452655
34.980072 44.488926 51.241998
32.863868 48.259534 48.021656
35.649485 51.988031 44.196645
32.881516 55.236472 40.540295
34.56471 58.860066 35.449079
33.82495 62.537822 29.540471
35.184014 65.256881 24.164063
32.684007 66.728082 20.30114
34.115053 68.596388 14.499777
33.317906 69.998887 8.069163
35.558356 70.731129 2.610296
32.714225 71.186892 -2.483377
35.11007 71.15011 -8.051335
33.22972 70.907149 -14.318
35.04185 69.883654 -19.619385
33.523456 68.161748 -26.061812
35.553155 66.647673 -30.226396
32.120684 64.767145 -34.299465
37.252612 61.127488 -40.687538
31.620725 56.326284 -47.590029
34.938237 53.537452 -50.994646
32.89901 49.151041 -55.832232
34.301442 44.779655 -60.131298
33.638107 39.931235 -64.249743
35.693113 35.855953 -66.767839
33.63375 30.172569 -70.110175
36.031047 23.302242 -72.757916
34.649162 17.011751 -74.849566
35.936353 10.066243 -76.039275
34.664721 3.456688 -76.716401
38.289469 3.139892 66.333567
36.353073 8.370529 66.135353
38.259596 14.001446 65.207218
36.851937 19.407348 63.898729
39.275691 24.387101 62.394824
36.344025 28.521244 60.849486
40.140093 35.234791 57.509894
36.855804 39.488611 54.998718
39.118406 43.678406 51.804917
36.964426 47.928517 48.271124
38.87675 52.277993 43.695753
36.561095 56.302198 39.04729
38.846582 59.194428 34.758966
36.945954 61.92129 30.630304
38.629625 64.612851 24.98805
36.934571 67.013582 18.944654
38.390748 68.593054 14.081557
36.634139 69.684729 9.101583
39.200034 70.415951 4.196182
36.887278 71.012536 -2.692948
39.289635 70.921489 -7.790987
37.002822 70.82016 -13.367234
39.001932 69.700434 -19.196945
37.445606 68.427795 -24.529958
39.782836 66.625366 -29.803156
38.368352 64.492042 -34.289207
40.610415 60.866848 -40.919573
37.921801 57.320714 -46.269509
38.690811 53.926932 -50.31487
36.551175 49.562299 -55.160901
38.56527 45.945045 -58.832506
37.75684 41.583891 -62.440534
39.219847 34.332221 -67.314445
37.492195 29.351709 -70.051633
39.512864 22.816812 -72.43854
38.2168 15.648318 -74.751009
40.458359 9.549323 -75.702202
38.43248 3.630373 -76.405133
41.853815 3.641334 66.317022
40.181734 8.975288 65.969531
42.261774 14.218089 65.079054
40.719469 19.01205 64.160806
43.150794 24.146491 62.418699
40.646313 29.135958 60.520322
43.168675 33.04413 58.578301
40.374883 39.429229 54.814514
43.100811 44.07663 51.333315
40.777322 47.744479 48.173315
42.63889 50.982011 44.873762
40.506655 55.636361 39.559015
42.394139 58.787167 35.263593
40.788154 62.122281 29.814498
42.133393 64.7357 24.24251
40.588346 66.745198 19.161837
43.113442 68.143211 14.8194
41.143159 69.430247 9.867842
43.038224 70.099035 4.890353
40.843116 70.817077 -1.112123
42.889306 70.920245 -7.247345
40.837961 70.390325 -13.96305
43.215488 69.559908 -18.528031
41.386535 68.375331 -24.306078
43.534198 66.050615 -30.151044
41.964998 63.385665 -36.290492
44.544877 60.166818 -41.390081
41.893759 57.326807 -45.90281
43.011129 52.894304 -51.080532
40.652539 50.118791 -54.395547
42.674053 46.319588 -58.093127
40.56129 39.199098 -63.925773
43.422893 35.103525 -66.416322
41.652818 28.528599 -70.04909
43.677603 22.365282 -72.226858
41.925015 16.697533 -73.966569
44.060412 10.664309 -75.081115
42.333829 3.101469 -76.086957
45.611791 2.852443 66.17169
43.909063 8.868779 65.876776
46.235567 14.734174 65.005767
44.895674 19.431001 63.799477
47.169713 24.265056 62.346077
44.917098 28.961664 60.482792
48.137832 33.319836 58.315639
44.649911 40.123797 54.260386
47.349495 43.794967 51.428811
45.289277 47.541499 48.076905
46.766059 50.997607 44.350707
43.997524 54.387448 40.812864
46.441133 59.823164 33.300811
44.315678 62.125139 29.719677
46.342905 64.09358 25.214595
44.975088 66.390947 20.155878
46.904929 67.766407 15.29564
45.270027 69.166026 9.65619
46.921401 70.133869 2.082013
44.54118 70.543307 -1.795818
46.986599 70.359485 -8.2145
44.840191 70.187761 -12.716637
47.238158 69.243253 -18.202453
44.968267 68.080553 -23.848602
46.964457 65.810045 -29.509615
45.270481 63.646261 -35.069188
47.757514 60.832085 -39.646492
45.068806 56.166101 -46.872421
47.815006 52.946404 -50.383805
45.607251 49.69121 -54.312279
47.053807 45.702057 -57.859084
46.087748 38.938395 -63.570625
47.901491 34.004618 -66.594715
44.949212 29.795687 -69.072044
47.256602 23.457726 -71.348911
46.368782 16.539076 -73.691985
47.865978 10.286279 -74.579735
46.079599 3.860902 -75.74619
48.953392 4.134208 66.032471
47.524144 9.232868 65.830649
50.259905 12.974165 65.246225
49.078296 18.920728 63.913415
51.103401 24.50065 62.169708
48.952447 29.22258 60.286093
51.359642 35.389733 57.110385
49.659859 39.689833 54.310907
51.348315 43.6724 51.303449
49.397278 47.615037 47.912514
51.106305 51.511279 43.919052
48.851779 54.206436 40.772862
50.708772 57.721502 36.152011
49.157747 61.715702 29.883581
50.29558 63.763463 25.497777
49.159265 65.923907 20.485678
51.805697 67.024199 16.47065
48.510142 69.488693 6.502564
51.415225 69.776919 2.362876
48.943219 70.371972 -3.678642
52.015745 70.130499 -6.631607
49.330195 69.725605 -13.441547
50.610097 68.550684 -20.276345
48.905688 67.448388 -24.966503
51.514063 65.068254 -30.618642
49.361171 63.421193 -34.640761
51.360756 59.192719 -41.545803
48.777304 57.212834 -44.917241
51.296474 53.760378 -48.744233
49.897594 48.990903 -54.275559
51.392102 44.41025 -58.288738
48.999169 41.264057 -61.383023
51.239567 35.621589 -65.069943
49.331717 27.81612 -69.405744
51.592777 21.830075 -71.367603
50.183824 17.036112 -73.091254
51.88562 9.737926 -74.297349
49.745266 3.282005 -75.29128
56.394771 6.194636 65.882267
52.294372 8.202418 65.819675
53.579825 15.199298 64.786491
52.66498 19.930204 63.490714
55.279346 24.909536 61.903923
52.82905 29.386295 60.178898
54.802515 33.816982 57.885815
53.624506 39.539824 54.178946
55.581428 44.37961 50.608101
53.357801 48.180585 47.28672
55.301424 52.019202 43.330289
53.2267 55.384719 39.216102
56.109065 58.329315 34.830536
54.271333 62.18837 28.538342
55.407032 63.748523 24.864798
53.565224 65.485267 20.788104
55.913319 67.426143 14.23965
53.029287 68.755987 9.289601
55.129944 69.272488 5.326033
53.421327 69.966791 -1.477675
56.07619 69.774798 -9.112121
52.476809 69.676447 -12.31383
54.171581 68.633563 -17.837926
52.86895 66.624291 -26.092447
55.923463 64.374437 -30.745898
52.654149 62.192824 -36.128436
55.501733 60.155556 -39.02703
53.674174 56.069671 -45.300255
55.549762 52.42052 -49.508106
53.382367 49.442992 -53.036548
54.854823 44.803168 -57.425507
53.442581 39.292581 -62.125475
55.436161 33.982554 -65.342443
52.461235 29.795888 -68.084967
55.520361 22.331721 -70.775994
54.117637 14.836022 -73.156247
56.078337 9.227902 -73.796464
53.413816 2.931151 -74.704115
57.795225 2.328281 66.073559
56.184915 10.969718 65.498943
58.457225 15.240481 64.518743
57.259221 19.327965 63.638743
58.655388 23.626701 62.248168
57.064815 30.06035 59.801062
59.149213 35.381953 56.833871
57.463295 38.563119 54.841491
58.215513 42.554069 51.887075
57.30671 48.073969 47.230338
59.280877 51.481373 43.609359
57.081091 55.058835 39.513634
60.262948 58.038757 35.306887
58.06172 60.787894 30.882741
59.709109 64.021344 23.805942
57.564713 66.038581 19.031972
60.708264 66.885911 15.464774
57.829605 68.202188 10.673377
59.072609 69.102268 4.454921
57.658947 69.669145 -0.528046
58.118366 69.732271 -5.3886
57.188953 68.97969 -14.765867
60.570062 68.231314 -16.554089
55.525632 67.505363 -22.029016
58.028029 65.588521 -27.521192
57.442399 62.459447 -34.482656
60.753345 60.15423 -37.695666
58.51611 54.617244 -46.217178
60.200533 51.568476 -49.62513
57.36871 47.868504 -54.077477
59.252719 43.320001 -57.836769
57.058478 39.887843 -61.039577
59.270205 35.066753 -64.138139
59.325278 29.487944 -67.088427
61.081094 22.192381 -69.969304
57.73422 17.847334 -71.792279
60.355829 9.035078 -73.148926
57.845111 3.405362 -74.057782
63.120054 2.154253 65.978621
60.644131 10.099203 65.392233
62.653673 15.058568 64.489449
61.915501 20.167928 63.294664
63.870597 26.455741 61.052814
60.672406 28.539274 60.277033
62.104105 33.227899 57.899501
62.647512 40.188374 53.485453
62.885874 44.03771 50.446804
61.257848 46.941881 48.084131
63.224864 50.540792 44.407824
61.550337 55.337165 38.646417
65.2421 57.982626 34.586159
60.828207 62.059786 28.113414
65.517891 62.431514 26.257854
62.383313 64.86471 21.26204
63.878301 67.334803 12.691827
62.001167 68.421121 7.806494
63.265259 69.127907 2.008945
61.859595 69.410077 -3.658279
64.63061 69.209207 -7.706308
60.639437 69.212818 -10.798294
63.047531 67.483812 -19.938613
63.091407 65.514232 -25.537107
63.340664 63.943434 -29.326415
61.774627 62.834577 -32.508687
63.809901 58.9868 -39.00259
61.788631 56.332959 -43.195281
64.287064 50.74006 -49.516136
61.395522 47.985374 -53.171086
63.357539 44.071467 -56.60509
62.085017 39.282785 -60.663846
63.005963 32.825019 -64.829176
62.707832 26.269517 -67.977229
64.207314 19.711245 -70.093633
60.267424 14.257682 -72.380236
64.411319 6.739243 -72.752428
62.258041 2.517862 -73.489856
67.822103 2.561354 65.797248
65.39545 11.332339 65.059437
69.327304 13.956439 64.421347
66.458441 17.478882 63.850654
65.344396 22.614258 62.31256
65.864034 30.822084 58.974101
67.119279 34.912131 56.683361
64.320846 37.907944 55.063532
67.243143 43.146345 50.959905
65.674209 47.905612 46.690374
68.361729 51.744287 42.584984
64.008639 53.561506 40.543154
67.72823 56.195719 36.804612
63.499135 60.106983 31.184073
67.426938 63.335138 23.870008
65.26126 65.689328 18.051093
68.681963 66.056562 15.706678
66.075186 67.976321 8.233667
68.674919 68.410185 3.461267
65.960864 68.917695 -0.597878
68.302973 68.724043 -5.700744
64.655758 68.639357 -12.612186
66.949474 67.198136 -18.728925
67.346653 65.658917 -24.027172
68.680027 63.002932 -30.220547
66.040549 61.1438 -34.718004
67.931834 57.738772 -39.719536
64.549571 54.525622 -44.924883
67.74451 53.152443 -45.945567
66.40485 46.895904 -53.077296
67.233885 42.764305 -56.954262
65.149692 37.326105 -61.704025
68.494452 33.947035 -63.027388
66.773873 29.858379 -65.70542
70.289089 22.482935 -67.964119
64.661381 14.236085 -71.438461
67.565043 10.813364 -71.782405
68.404229 2.344442 -72.320349
73.135486 1.315246 65.501404
67.136353 7.101722 65.638415
71.245243 10.107181 65.065141
70.246679 20.102649 63.024055
69.220731 25.456415 61.166037
70.121196 29.261463 59.632042
71.50756 32.949232 57.442236
69.665077 40.225931 52.976659
73.059003 42.738064 50.779188
69.376613 45.855071 48.440746
70.565303 49.617765 44.548255
69.834996 53.91274 39.532568
71.370791 57.878946 33.758069
68.264731 60.163652 30.538487
71.427888 61.474966 27.082729
70.263398 64.71585 19.605912
73.088111 66.412096 12.488893
69.592482 67.115752 10.663458
71.789503 67.70693 5.247359
71.54318 68.213559 -1.260582
70.747209 68.217026 -9.227904
68.33203 67.978882 -14.277024
72.471522 66.860211 -16.820889
71.186726 65.934269 -21.476957
70.740527 64.078783 -27.047472
70.146731 61.003072 -33.790372
72.04931 58.834505 -37.071121
70.523214 56.11252 -41.663606
71.738363 51.45715 -47.093513
69.121403 49.060569 -50.457943
72.122515 43.604984 -54.844158
69.102293 39.784701 -58.95233
72.292517 36.172892 -60.963233
67.549712 25.280712 -67.56001
74.748983 19.032665 -68.276589
68.707868 18.090193 -69.776106
73.807007 10.076594 -70.469777
70.638211 6.454117 -71.580901
77.748336 3.752313 65.16851
72.102985 5.597043 65.501736
75.753107 12.602939 64.463232
73.243012 16.373974 63.644826
73.235093 22.612873 61.964849
74.615114 26.642714 60.235602
75.579787 30.415283 58.446379
71.054036 37.439698 54.89356
76.544054 39.814358 52.872657
73.595235 47.349986 46.553692
75.588322 51.106544 42.279062
74.163245 55.462343 36.873471
77.071485 57.203162 33.718631
73.804708 59.709849 30.291306
75.411158 61.936137 25.16286
73.284754 63.861573 21.388844
75.800361 65.457141 14.939119
75.735277 66.993437 7.431106
76.063443 67.507093 2.091506
73.965329 68.002863 -3.796427
76.066193 67.376153 -7.990952
73.686421 67.359909 -12.432129
76.528648 65.777161 -18.577286
74.79705 64.248075 -24.739119
77.870343 62.631556 -27.39136
74.770615 61.75022 -30.755835
76.820616 57.332594 -38.022597
73.649051 54.470198 -42.943117
75.868626 50.081512 -47.674769
72.454276 46.253237 -52.258517
77.373533 42.30067 -54.904225
74.524775 39.647217 -57.899161
75.185409 32.738268 -62.321971
74.223976 26.011095 -65.78169
77.270413 22.365492 -66.695964
71.544937 14.504305 -70.036081
76.968872 5.90791 -70.423079
74.581431 1.785287 -71.180521
82.080685 5.847037 64.658898
76.370375 8.013613 65.031211
79.829625 14.637049 63.728031
76.887217 18.809228 62.931125
78.302421 22.799024 61.474078
79.94921 26.821799 59.883155
78.755302 33.650676 56.586683
75.382832 35.997121 55.442834
78.384721 42.492288 50.530058
76.969738 45.549074 48.092908
78.834547 49.089267 44.235906
75.747018 53.162411 39.879818
80.767411 55.604083 35.798591
79.219694 59.148567 30.046536
80.381909 60.780228 26.582846
78.655578 62.968792 21.905399
77.608476 64.561223 17.48748
79.430348 66.109362 9.533948
80.989194 66.682019 4.101208
78.971764 67.281738 -0.783647
80.257232 66.862133 -5.484036
79.183068 66.51291 -11.289047
79.480283 65.917092 -15.488291
78.415193 64.530924 -21.774887
80.673556 60.737098 -30.248681
76.585552 59.61442 -34.091461
79.330841 55.791166 -39.074495
77.767856 53.09754 -43.535257
81.079059 50.99076 -44.941281
77.041468 47.566266 -50.069574
80.190024 44.703108 -52.199238
78.316849 36.612227 -59.284724
81.005603 33.591583 -60.500604
78.100509 29.230978 -63.508134
81.00307 17.940754 -67.316436
77.214114 14.606316 -69.089494
79.777072 10.155461 -69.35839
81.40403 1.917529 -69.878892
84.058342 1.780656 64.778705
80.735311 9.894117 64.418957
85.092549 14.116149 63.280648
81.895897 18.435054 62.51939
83.200173 22.64379 61.158856
81.607608 30.164937 58.077546
84.078924 34.285306 55.572339
80.813463 37.594245 53.972631
83.226641 41.015635 51.276867
82.128418 46.699625 46.222726
83.267829 50.126403 42.405874
81.31785 53.100626 39.095337
85.457009 54.916006 35.787033
83.546867 57.790619 31.674086
83.922156 61.479896 24.144516
82.789198 63.595075 18.330726
84.640794 64.222785 14.851437
81.674754 65.35507 11.923217
84.604312 65.860635 6.552083
84.031424 66.531637 -2.822835
84.209934 66.156366 -8.060155
84.037756 65.473684 -12.621567
83.790449 64.341788 -18.441051
82.877156 63.246987 -23.19724
84.121326 61.821055 -25.970406
82.208003 58.515302 -33.782774
85.039566 56.848659 -35.416796
83.360154 53.674271 -40.735921
84.478255 48.954616 -46.214896
82.836635 46.84685 -48.93665
84.504551 42.028041 -53.12975
81.356071 39.44657 -56.264216
86.884373 33.262018 -59.240892
83.625945 29.971036 -61.960861
83.806316 21.368784 -65.548934
83.522775 13.312117 -67.983604
86.703592 8.547535 -68.004503
83.372342 5.927653 -69.063739
88.865359 4.100839 64.25295
85.612991 9.96237 64.059927
90.323919 12.722957 63.159407
87.152531 18.196594 62.188287
88.090589 22.539587 60.734201
87.101348 30.630755 57.41323
89.447648 34.351539 54.952693
86.34193 37.921805 53.04422
88.555152 41.516969 50.074916
84.194995 44.289032 48.34824
87.621816 47.339113 44.778761
86.299252 52.021368 39.656836
88.144006 57.122425 31.680794
86.366518 59.590392 27.621204
90.45657 61.092116 22.444489
86.240119 62.558867 20.400013
91.826433 63.177855 15.146679
88.339389 64.537721 11.724937
89.15811 65.53351 3.21142
85.291998 66.123576 1.020096
90.095457 65.537808 -3.43546
89.70002 64.712963 -10.940802
87.478524 64.271422 -15.814772
87.94078 62.945196 -20.525369
89.346501 60.468696 -26.442429
86.431231 59.66349 -29.742099
87.412109 54.941643 -37.320773
87.196429 51.8193 -41.934979
90.369881 46.871653 -46.658928
87.477404 44.476513 -49.989753
88.455777 39.922584 -53.865425
84.996545 36.940559 -57.249384
89.394281 28.856648 -60.886784
86.493451 25.494474 -63.238658
89.254634 20.385204 -64.496474
86.962041 16.249749 -66.493905
90.269513 10.858206 -66.683149
88.294383 2.115511 -68.153338
92.828629 1.124016 64.016465
89.533847 6.898512 63.997825
93.486521 11.833873 62.828063
91.784581 17.627172 61.880112
92.84796 22.256601 60.291763
92.371289 30.754292 56.632455
94.562488 34.455571 54.033644
91.825666 38.171901 52.10937
94.084326 41.408969 49.166009
89.959867 44.391851 47.135761
93.313919 51.225951 39.029554
91.033753 53.450446 36.599893
92.272854 55.284439 33.575418
92.084752 58.155962 28.764531
91.739249 59.758819 25.167396
91.694265 62.42527 17.780776
96.017241 63.092509 12.53319
89.616636 64.985961 8.409486
94.045919 64.479341 5.045196
92.518231 65.03815 -0.656075
96.15413 64.235847 -5.598083
89.397961 65.379972 -7.122331
93.883155 63.578689 -13.260144
91.340697 61.572664 -22.672364
94.435237 58.629805 -27.77292
89.551886 57.851239 -31.612789
92.758207 55.626391 -33.647535
91.83887 52.697665 -38.763923
95.001181 45.246476 -46.480445
91.926176 42.82494 -50.176088
94.083222 39.296501 -52.639622
90.848642 36.33051 -56.088507
92.443848 32.113553 -58.293682
91.92952 24.068943 -62.493702
94.542862 18.619773 -63.827597
92.22746 15.266723 -65.296549
94.853482 9.702611 -65.744677
92.112029 4.91535 -67.021564
98.79625 2.275422 63.147475
94.655035 6.66694 63.399433
98.270223 11.651339 62.327177
96.07561 17.104222 61.431197
97.630729 21.87158 59.743591
95.134381 26.540414 58.307803
97.484097 30.659484 55.944526
97.167505 37.953409 51.263271
99.746668 40.895845 48.390511
93.766675 46.789029 44.268591
96.578555 48.935996 41.137805
97.918841 52.592134 36.095216
98.283706 54.524946 32.979104
96.941089 56.622056 29.906601
98.313341 58.395858 25.711626
96.397067 60.944546 20.032283
99.307779 61.378349 16.835474
95.816992 63.742112 8.911652
100.247762 63.343906 4.893911
97.394058 64.165201 1.276455
99.372181 63.888424 -2.601038
96.11519 63.927102 -9.125025
100.243498 62.261633 -12.860902
95.759694 61.546529 -19.622724
100.52328 57.596554 -26.713564
96.512985 56.610651 -30.698328
95.591517 53.627281 -35.659276
95.402583 50.556768 -40.051697
96.253129 48.185018 -42.8748
97.501831 41.722372 -49.177904
99.273425 37.851977 -52.133616
96.158871 35.247455 -55.227138
97.73738 30.843509 -57.387959
94.761822 27.453188 -60.078145
97.027447 22.162144 -61.788501
98.512911 12.365614 -64.253424
99.648604 6.477873 -64.764145
95.482308 2.751805 -66.271979
104.160548 2.510119 62.437956
98.918131 6.364701 62.822102
102.141649 11.569893 61.831329
100.306689 17.053049 60.865579
102.314952 22.144337 58.954643
99.752638 26.416583 57.600471
102.568246 30.464253 55.123119
100.084497 34.318155 53.278998
102.856453 37.57369 50.412225
100.245646 46.38043 43.147321
104.203933 47.514672 40.617999
100.878683 50.199803 38.431621
104.047846 52.054443 34.841389
102.600106 56.788996 27.292104
105.341362 57.894133 23.087016
99.037806 59.589481 22.433612
102.023642 61.496539 13.949437
101.773809 62.429531 9.928216
105.302421 62.072228 7.041182
103.742506 62.884979 1.075241
103.55987 62.723633 -5.328626
102.2332 62.744185 -8.963314
100.344806 61.555714 -16.375409
101.186577 59.793249 -21.107282
104.152185 58.075697 -23.705419
103.100294 55.051128 -30.071726
101.642444 53.872108 -32.895575
100.979943 51.556681 -36.482969
101.054546 46.3047 -42.997422
100.723503 43.736811 -45.913109
102.644564 39.860562 -48.910818
101.397691 33.620012 -54.556017
103.024411 29.000637 -56.915561
99.86218 25.941805 -59.331021
101.409168 19.833767 -61.244298
99.710125 15.30879 -63.026717
104.204299 8.330853 -63.195466
100.126383 1.874197 -64.984165
113.91139 3.69987 61.184591
109.791953 5.447306 61.54337
105.726661 11.848965 61.225649
104.329611 17.371039 60.127105
107.104382 22.085463 58.150821
104.954962 26.322731 56.828606
107.825601 30.181892 54.295891
105.106795 33.99939 52.40245
108.424959 37.316629 49.469826
107.44649 44.331119 43.330629
110.14887 46.311987 40.128518
106.974276 49.414561 37.469664
107.939954 52.589925 32.310403
103.578511 54.674224 30.7053
109.454177 55.948941 25.244599
104.59867 59.493853 19.261318
107.544498 59.615017 16.412712
107.924796 60.607224 12.048853
107.830644 61.45077 3.848656
106.705593 62.033917 -1.83672
109.061091 61.148771 -7.278581
106.832936 61.021476 -11.248037
106.728966 60.316739 -14.701287
105.029541 59.630968 -18.370686
109.262693 57.462047 -21.366537
106.652839 55.455737 -27.110493
106.515317 51.188574 -34.269255
101.705976 49.401392 -39.093508
105.965154 46.948432 -40.136418
106.301037 41.604311 -45.970168
108.672898 37.91636 -48.318433
105.111649 36.038317 -51.503724
106.573983 31.793323 -53.980363
104.509192 23.849523 -58.798153
108.782135 21.32602 -58.400086
105.161337 17.627588 -60.882051
111.715452 12.33242 -59.822148
105.638233 2.491511 -63.209683
120.210465 5.65896 59.92777
110.482355 8.412294 61.221069
110.21558 12.792714 60.443602
108.47529 17.443232 59.480019
112.293788 21.837277 57.466693
110.113559 26.171765 56.008041
113.300051 30.004055 53.375679
110.763486 33.820302 51.56529
113.38684 37.639284 48.076998
110.682957 40.986875 45.715378
113.584875 43.178337 42.763588
111.579028 50.069496 34.890127
114.019711 51.951202 30.686141
109.352932 54.552147 28.381117
114.947994 55.250372 23.395949
110.294709 57.518428 20.63857
113.244283 58.6066 14.023293
110.920187 60.226279 9.176263
113.401117 59.871755 6.09452
111.817737 60.66267 0.989823
111.382391 60.539015 -3.985416
112.973365 59.448946 -10.323673
112.839222 58.422845 -14.084261
111.547604 57.999035 -17.662772
111.094733 55.430353 -24.414319
109.230285 52.570339 -30.902938
113.233522 49.777632 -32.890963
108.853899 48.806574 -36.613767
112.144061 45.503458 -38.983571
107.242433 44.031408 -42.959431
112.567319 39.811473 -45.017669
110.557422 34.108095 -50.853932
111.928504 29.667804 -53.157003
108.010343 26.903883 -56.260469
112.622391 19.197636 -57.778372
115.828082 16.286497 -57.533946
111.875045 7.684067 -60.837271
108.702568 4.193066 -62.025074
119.814494 1.830059 60.325671
116.06966 8.70939 60.218288
115.054582 13.258305 59.564465
113.620434 17.518557 58.81164
117.152132 21.797044 56.542089
115.309193 25.974668 55.154149
118.006365 29.804946 52.452167
115.955314 33.709746 50.457821
118.806279 36.231846 47.802247
116.370372 39.933586 45.076244
117.0956 44.511613 40.198834
113.997495 47.48789 37.564937
116.95369 49.621308 33.317491
115.757267 53.383569 27.256494
120.652081 52.74085 25.456945
117.387883 55.805083 20.255615
120.095642 56.523984 15.204893
116.931281 58.152115 11.138499
117.170484 58.997004 3.525884
115.789065 59.344912 -1.131502
118.862011 58.280803 -4.382193
116.089785 58.786821 -7.314567
118.36883 57.056189 -12.031924
115.528734 55.577678 -20.229434
116.808336 53.841826 -23.327284
112.563407 52.990857 -28.173678
117.481485 49.875793 -29.84756
114.947383 47.018021 -35.59781
117.566555 43.562677 -38.477949
113.412366 42.479682 -42.018803
117.88488 37.571804 -44.600242
114.67995 36.008594 -47.567896
116.773469 27.251981 -52.528759
112.713275 24.660105 -55.376906
119.358989 14.712639 -56.56528
116.188066 9.764448 -58.801251
118.989099 7.152535 -58.132319
113.856461 3.027777 -60.382082
125.626674 4.172659 59.200087
121.137963 9.543319 59.21035
119.957434 13.408706 58.802212
118.658024 17.758919 57.914446
122.489958 21.584691 55.703942
120.388791 25.633117 54.213589
123.944216 28.342872 52.1095
121.582039 32.683216 49.930035
122.589045 37.82178 45.411614
120.257597 41.378795 42.636399
122.421452 43.858047 39.018807
119.40882 46.734046 36.495898
122.78364 48.077685 33.192549
119.992543 50.839049 29.670097
122.214991 53.592088 22.344233
122.913241 54.76687 18.182079
123.000671 56.259083 12.244623
119.4383 58.106964 7.977971
123.33815 56.971744 5.250239
121.726482 57.715574 1.25373
123.669127 56.856362 -2.012762
121.480274 56.602647 -8.990785
123.338411 54.748337 -14.246759
121.727755 53.717318 -18.691673
122.66915 51.841769 -21.609249
117.77209 51.78758 -26.453863
119.577713 47.174691 -32.44621
121.308926 44.250764 -35.210744
123.695548 40.707711 -38.114545
118.544869 40.314261 -41.541534
124.029373 34.484584 -44.15759
119.601917 33.484833 -47.175136
121.101458 29.262285 -49.518396
116.9404 21.98332 -54.985974
120.720793 19.804422 -54.24234
122.605337 11.840918 -55.886552
121.9313 3.950463 -57.31597
117.16687 0.8226 -59.28807
123.785473 -0.87555 59.638515
127.33012 8.640525 58.449724
126.144547 12.863162 57.766982
123.826104 16.931502 57.151268
127.542386 19.974495 55.346924
126.79954 24.689855 53.404468
127.550134 30.130582 50.023608
125.7981 34.133664 47.620189
128.112994 37.262558 44.32038
125.984568 40.419529 41.76854
128.833316 42.1232 38.813455
126.059459 45.36883 35.79093
126.812288 48.338988 30.804007
125.771803 50.259311 27.661266
127.890652 52.589347 20.69422
127.523943 54.080737 15.759654
129.167097 54.232132 12.420567
125.83426 55.918882 8.722774
129.272029 55.127891 4.668598
128.036326 55.593953 1.556485
129.284932 54.796527 -2.932189
124.961984 56.01586 -6.026768
126.261327 54.440132 -10.995757
127.387622 51.920528 -17.338269
128.67153 49.377218 -21.272607
124.017411 49.870658 -24.799323
123.429266 48.108462 -28.131127
126.522932 42.832578 -33.755508
128.09727 39.30033 -36.978267
124.419014 37.33873 -41.357594
129.024919 31.918633 -43.510285
125.481778 30.552609 -46.460449
126.318826 26.003032 -49.03496
121.665073 24.639827 -51.931977
129.626019 17.674988 -51.006356
128.403755 13.032297 -53.283163
125.673005 8.314856 -55.172807
125.426552 0.153789 -56.158419
128.928541 0.972808 58.642544
131.598469 6.176269 57.952914
132.185246 11.308345 56.936274
130.134454 15.778531 56.2313
131.58304 21.428055 53.768293
131.306274 25.730548 51.802886
132.375243 29.245013 49.324912
130.914257 33.172448 47.060719
133.409096 35.678469 43.989958
131.991169 39.135149 41.206101
132.564854 42.541639 36.803159
130.494806 45.439196 33.681302
132.381685 47.135497 30.001606
127.998494 51.021053 24.612953
133.193895 50.349114 22.74406
131.643533 52.264204 18.319358
133.8277 52.420934 14.369072
131.510125 54.205587 8.418974
135.644157 52.780356 4.964418
132.469727 53.75298 0.030095
134.634093 52.600216 -4.425931
129.878442 54.041225 -7.26874
131.870929 52.24349 -10.791339
129.425035 51.981542 -14.510649
132.102385 48.983473 -18.916979
128.691293 47.441232 -24.845868
129.234665 45.179847 -28.358459
125.675492 45.211836 -30.854695
132.096739 39.363138 -34.053535
128.674684 35.856362 -40.084369
133.280398 32.177045 -40.698732
